"","id","heduc","heblack","interracial","years","div"
"1804",7678,"12-15 years",0,0,43.953,0
"1805",7684,"12-15 years",0,0,3.4965,1
"1806",7686,"< 12 years",0,0,34.691,0
"1807",7688,"< 12 years",0,0,5.8755,1
"1808",7692,"12-15 years",0,0,1.7605,1
"1809",7697,"12-15 years",0,0,16.249,0
"1810",7703,"12-15 years",0,0,8.534,0
"1811",7718,"12-15 years",0,0,12.2,0
"1812",7721,"16+ years",0,0,9.4155,1
"1813",7725,"16+ years",0,0,9.4155,1
"1814",7728,"12-15 years",0,0,46.582,0
"1815",7732,"12-15 years",0,0,3.5045,1
"1816",7734,"16+ years",0,0,46.705,0
"1817",7736,"16+ years",0,0,20.824,0
"1818",7742,"16+ years",0,0,6.0015,1
"1819",7743,"16+ years",0,0,18.086,1
"1820",7745,"12-15 years",0,0,6.0015,1
"1821",7747,"16+ years",0,0,25.6235,1
"1822",7749,"12-15 years",0,0,23.0005,1
"1823",7752,"12-15 years",0,0,20.999,0
"1824",7755,"12-15 years",0,0,30.998,0
"1825",7760,"16+ years",0,0,14.0835,1
"1826",7766,"12-15 years",0,0,16.816,0
"1827",7768,"< 12 years",0,0,9.58,0
"1828",7772,"< 12 years",0,0,35.669,0
"1829",7774,"< 12 years",0,0,40.219,0
"1830",7776,"12-15 years",0,0,0.252,0
"1831",7779,"12-15 years",0,0,0.252,0
"1832",7784,"12-15 years",0,0,56.761,0
"1833",7801,"12-15 years",1,0,7.6335,1
"1834",7803,"< 12 years",1,0,3.332,1
"1835",7806,"12-15 years",0,0,7.0475,1
"1836",7818,"12-15 years",0,0,0.999,0
"1837",7822,"12-15 years",0,0,23.8305,1
"1838",7828,"12-15 years",0,0,6.338,1
"1839",7839,"12-15 years",0,0,3.904,0
"1840",7841,"12-15 years",0,0,26.5245,1
"1841",7846,"12-15 years",0,0,6.5025,1
"1842",7849,"12-15 years",1,0,25.999,0
"1843",7852,"12-15 years",0,0,17.793,0
"1844",7853,"< 12 years",0,0,1.574,0
"1845",7863,"12-15 years",0,0,6.4995,1
"1846",7866,"12-15 years",0,0,17.58,1
"1847",7882,"12-15 years",0,0,29.7875,1
"1848",7883,"12-15 years",0,0,15.669,0
"1849",7885,"< 12 years",1,0,18.311,1
"1850",7888,"< 12 years",0,1,18.7955,1
"1851",7892,"12-15 years",1,0,9.897,0
"1852",7894,"< 12 years",0,1,19.6225,1
"1853",7905,"12-15 years",0,0,0.419,1
"1854",7907,"< 12 years",0,0,15.7355,1
"1855",7911,"< 12 years",0,0,2.973,0
"1856",7912,"12-15 years",0,0,2.973,0
"1857",7915,"< 12 years",0,0,9.7635,1
"1858",7918,"< 12 years",0,0,14.749,0
"1859",7920,"12-15 years",0,0,26.998,0
"1860",7922,"16+ years",0,0,47.86,0
"1861",7924,"16+ years",0,0,18.166,0
"1862",7928,"< 12 years",0,0,1.719,0
"1863",7934,"12-15 years",0,0,18.598,0
"1864",7936,"16+ years",0,0,40.411,0
"1865",7940,"16+ years",0,0,20.925,0
"1866",7943,"16+ years",0,0,13.511,0
"1867",7944,"< 12 years",0,0,18.505,0
"1868",7949,"16+ years",0,0,6.2835,1
"1869",7952,"12-15 years",0,0,6.664,1
"1870",7953,"12-15 years",0,0,14.327,0
"1871",7955,"12-15 years",0,0,33.999,0
"1872",7958,"12-15 years",0,0,32.819,0
"1873",7974,"12-15 years",0,1,9.914,0
"1874",7976,"< 12 years",0,0,49.99,0
"1875",7979,"< 12 years",0,0,49.99,0
"1876",7981,"< 12 years",0,0,45.758,0
"1877",7984,"< 12 years",0,0,27.499,1
"1878",7987,"12-15 years",0,0,28.936,0
"1879",7992,"16+ years",0,0,7.1265,1
"1880",7998,"16+ years",0,0,0.846,0
"1881",8002,"12-15 years",0,0,16.616,1
"1882",8010,"12-15 years",0,0,16.104,0
"1883",8019,"< 12 years",0,0,4.9145,1
"1884",8027,"16+ years",0,0,24.142,0
"1885",8029,"12-15 years",0,0,46.1,0
"1886",8036,"12-15 years",0,0,23.7455,1
"1887",8038,"12-15 years",0,0,57.561,0
"1888",8042,"16+ years",0,0,17.947,0
"1889",8043,"16+ years",0,0,17.947,0
"1890",8045,"12-15 years",0,0,50.103,0
"1891",8048,"12-15 years",0,0,50.103,0
"1892",8050,"< 12 years",0,0,7.0005,1
"1893",8053,"< 12 years",0,0,28.997,0
"1894",8058,"12-15 years",0,0,8.52,0
"1895",8064,"12-15 years",0,0,22.001,0
"1896",8070,"< 12 years",1,0,46.24,0
"1897",8073,"12-15 years",0,0,60.882,0
"1898",8075,"16+ years",0,0,8.7475,1
"1899",8083,"12-15 years",0,0,4.865,0
"1900",8087,"12-15 years",0,0,17.177,0
"1901",8092,"12-15 years",0,0,21.092,0
"1902",8094,"< 12 years",0,0,55.14,0
"1903",8098,"< 12 years",0,0,43.984,0
"1904",8101,"< 12 years",0,0,49.142,0
"1905",8103,"12-15 years",0,0,15.617,1
"1906",8107,"12-15 years",0,0,17.722,0
"1907",8111,"12-15 years",0,0,32.419,0
"1908",8114,"< 12 years",0,0,2.0015,1
"1909",8122,"< 12 years",0,0,38.743,0
"1910",8124,"< 12 years",0,0,50.24,0
"1911",8128,"< 12 years",0,0,1.415,0
"1912",8131,"12-15 years",0,0,27.023,0
"1913",8133,"12-15 years",0,0,9.3745,1
"1914",8138,"12-15 years",0,0,4,1
"1915",8144,"16+ years",0,0,26.196,0
"1916",8146,"12-15 years",0,0,14.001,0
"1917",8149,"12-15 years",0,0,14.001,0
"1918",8151,"< 12 years",0,1,22.582,1
"1919",8157,"12-15 years",0,0,23.351,0
"1920",8161,"< 12 years",0,0,11.923,1
"1921",8172,"12-15 years",0,1,6.4585,1
"1922",8183,"12-15 years",0,0,9.259,0
"1923",8186,"12-15 years",0,0,42.097,0
"1924",8192,"< 12 years",0,0,12.1205,1
"1925",8198,"12-15 years",0,0,7.009,0
"1926",8210,"12-15 years",1,1,10.122,1
"1927",8218,"< 12 years",0,1,42.376,0
"1928",8221,"12-15 years",0,0,23.042,0
"1929",8223,"12-15 years",0,0,19.003,0
"1930",8225,"16+ years",0,0,13.999,0
"1931",8228,"12-15 years",0,0,13.999,0
"1932",8231,"< 12 years",0,0,1.068,0
"1933",8233,"< 12 years",0,0,27.201,0
"1934",8244,"< 12 years",0,0,0.917,1
"1935",8245,"16+ years",0,0,2.168,1
"1936",8247,"12-15 years",0,0,8.583,1
"1937",8255,"< 12 years",1,0,9.142,0
"1938",8260,"< 12 years",0,1,53.04,0
"1939",8265,"16+ years",0,0,0.676,0
"1940",8266,"12-15 years",0,0,4.085,1
"1941",8270,"< 12 years",1,0,6.177,0
"1942",8275,"12-15 years",0,0,6.661,0
"1943",8278,"12-15 years",0,1,5.1635,1
"1944",8283,"12-15 years",1,0,3.285,0
"1945",8288,"16+ years",0,0,13.2925,1
"1946",8292,"16+ years",0,0,12.586,1
"1947",8294,"< 12 years",0,0,5.002,0
"1948",8295,"12-15 years",0,0,12.794,0
"1949",8298,"12-15 years",0,0,7.0005,1
"1950",8300,"12-15 years",0,0,20.3645,1
"1951",8302,"16+ years",0,0,10.806,0
"1952",8307,"16+ years",0,0,5.043,0
"1953",8311,"16+ years",1,0,7.948,0
"1954",8314,"12-15 years",1,1,10.9655,1
"1955",8321,"12-15 years",1,1,11.953,0
"1956",8335,"12-15 years",0,1,3.77,0
"1957",8340,"12-15 years",0,1,2.001,0
"1958",8348,"12-15 years",1,0,7.94,0
"1959",8350,"< 12 years",1,0,20,0
"1960",8353,"12-15 years",1,0,20,0
"1961",8358,"16+ years",0,0,6.207,0
"1962",8364,"12-15 years",0,0,1.799,0
"1963",8372,"12-15 years",0,0,2.649,1
"1964",8376,"< 12 years",0,0,56.999,0
"1965",8380,"< 12 years",0,0,11.502,0
"1966",8385,"< 12 years",0,0,27.496,0
"1967",8390,"< 12 years",0,0,11.502,0
"1968",8396,"16+ years",0,0,2.502,0
"1969",8405,"12-15 years",0,0,15.0035,1
"1970",8419,"16+ years",0,0,0.567,0
"1971",8423,"< 12 years",0,1,26.3765,1
"1972",8427,"12-15 years",0,1,3.335,1
"1973",8433,"< 12 years",1,1,0.9995,1
"1974",8444,"12-15 years",1,0,15.63,0
"1975",8451,"< 12 years",1,1,23.231,0
"1976",8453,"12-15 years",1,1,16.3175,1
"1977",8456,"< 12 years",0,1,16.3315,1
"1978",8466,"16+ years",1,0,7.02,0
"1979",8470,"12-15 years",0,1,25.366,0
"1980",8474,"12-15 years",1,0,6.8335,1
"1981",8480,"12-15 years",1,1,11.206,0
"1982",8483,"12-15 years",0,0,18.097,0
"1983",8486,"< 12 years",0,0,0.753,1
"1984",8487,"12-15 years",0,0,6.0835,1
"1985",8498,"< 12 years",0,0,7.31,0
"1986",8512,"12-15 years",0,1,17.999,0
"1987",8517,"12-15 years",1,0,8.271,1
"1988",8520,"< 12 years",0,1,3.1665,1
"1989",8532,"< 12 years",0,1,10.664,0
"1990",8535,"12-15 years",0,0,5.328,0
"1991",8547,"12-15 years",0,1,22.423,1
"1992",8550,"12-15 years",1,0,20.69,0
"1993",8555,"12-15 years",0,1,1.41,0
"1994",8563,"12-15 years",1,0,10.168,1
"1995",8569,"12-15 years",1,1,3.0005,1
"1996",8576,"12-15 years",1,0,3.291,0
"1997",8585,"< 12 years",1,1,2.1655,1
"1998",8587,"< 12 years",1,0,19.106,1
"1999",8589,"< 12 years",0,1,24.663,0
"2000",8594,"12-15 years",1,1,7.02,0
"2001",8598,"< 12 years",1,1,2.494,0
"2002",8600,"< 12 years",1,0,35.001,0
"2003",8605,"12-15 years",0,1,10.916,0
"2004",8613,"< 12 years",1,0,2.779,0
"2005",8629,"12-15 years",1,0,2.749,0
"2006",8640,"< 12 years",1,0,6.598,1
"2007",8673,"< 12 years",1,0,1.503,0
"2008",8683,"< 12 years",1,1,19.2775,1
"2009",8685,"< 12 years",1,0,38.0915,1
"2010",8690,"< 12 years",1,1,4,1
"2011",8693,"12-15 years",0,1,11.2885,1
"2012",8702,"12-15 years",1,1,27.441,0
"2013",8719,"< 12 years",1,0,9.413,0
"2014",8726,"12-15 years",1,0,8.104,0
"2015",8730,"12-15 years",1,0,4.104,0
"2016",8741,"12-15 years",1,1,4.104,0
"2017",8743,"< 12 years",0,1,28,0
"2018",8754,"< 12 years",1,0,20.041,0
"2019",8758,"< 12 years",0,1,2.4555,1
"2020",8761,"< 12 years",0,1,38.669,0
"2021",8773,"16+ years",0,0,22.502,0
"2022",8775,"< 12 years",0,0,13.084,1
"2023",8780,"12-15 years",0,0,4,1
"2024",8786,"< 12 years",0,0,1.503,1
"2025",8789,"12-15 years",0,0,1.369,0
"2026",8795,"12-15 years",0,1,40.838,0
"2027",8798,"12-15 years",0,1,33.689,0
"2028",8801,"12-15 years",0,1,42.754,0
"2029",8805,"< 12 years",0,1,8.167,1
"2030",8813,"12-15 years",1,1,3.1295,1
"2031",8815,"12-15 years",1,0,5.3335,1
"2032",8816,"16+ years",1,0,5.826,1
"2033",8822,"16+ years",1,0,3.173,0
"2034",8827,"12-15 years",0,0,7.759,0
"2035",8831,"< 12 years",0,0,16.219,1
"2036",8833,"< 12 years",0,0,36.3775,1
"2037",8835,"12-15 years",0,0,27.381,0
"2038",8837,"12-15 years",0,0,13.922,0
"2039",8846,"12-15 years",0,0,8.252,1
"2040",8851,"12-15 years",0,0,5.153,0
"2041",8854,"12-15 years",0,0,18.319,0
"2042",8856,"16+ years",0,0,7.855,1
"2043",8860,"12-15 years",0,0,43.556,0
"2044",8885,"16+ years",0,0,2.1655,1
"2045",8887,"12-15 years",0,0,25.958,0
"2046",8908,"16+ years",0,0,4.17,1
"2047",8924,"12-15 years",1,0,8,0
"2048",8927,"< 12 years",0,1,23.918,0
"2049",8930,"< 12 years",1,1,9.624,0
"2050",8932,"12-15 years",0,1,7.5975,1
"2051",8937,"< 12 years",0,1,11.1075,1
"2052",8939,"12-15 years",1,1,29.1635,1
"2053",8959,"< 12 years",1,1,11.6605,1
"2054",8969,"12-15 years",0,1,0.167,1
"2055",8971,"12-15 years",0,0,29.999,0
"2056",8974,"12-15 years",0,0,29.999,0
"2057",8978,"12-15 years",0,1,15.54,0
"2058",8979,"< 12 years",1,1,17.582,0
"2059",8984,"< 12 years",1,0,14.905,0
"2060",8993,"12-15 years",0,1,6.8335,1
"2061",8997,"< 12 years",1,0,6.04,0
"2062",8998,"12-15 years",0,0,6.0015,1
"2063",9007,"12-15 years",0,0,9.6945,1
"2064",9012,"12-15 years",0,0,20.29,0
"2065",9013,"12-15 years",0,0,20.29,0
"2066",9018,"12-15 years",0,0,13.155,0
"2067",9028,"12-15 years",0,0,14.1655,1
"2068",9042,"12-15 years",0,0,12.665,0
"2069",9049,"12-15 years",0,0,12.578,1
"2070",9057,"12-15 years",0,0,0.164,0
"2071",9060,"12-15 years",0,1,45.164,0
"2072",9062,"< 12 years",1,0,12.999,0
"2073",9065,"< 12 years",0,1,4.539,0
"2074",9067,"12-15 years",1,1,14.8365,1
"2075",9069,"< 12 years",1,0,11.9645,1
"2076",9082,"12-15 years",0,0,16.504,1
"2077",9088,"12-15 years",0,0,5.503,1
"2078",9091,"12-15 years",0,0,16.504,1
"2079",9096,"12-15 years",0,0,5.503,1
"2080",9098,"12-15 years",1,1,11.001,0
"2081",9100,"< 12 years",0,0,17.2185,1
"2082",9102,"< 12 years",0,0,18.023,0
"2083",9108,"12-15 years",1,1,20.252,1
"2084",9112,"12-15 years",1,0,17.5825,1
"2085",9118,"< 12 years",0,1,6.0015,1
"2086",9126,"< 12 years",1,0,50.108,0
"2087",9131,"12-15 years",1,0,4.9145,1
"2088",9133,"< 12 years",1,0,2.004,0
"2089",9146,"< 12 years",1,0,4.225,0
"2090",9158,"12-15 years",1,0,29.077,0
"2091",9161,"16+ years",0,1,39.669,0
"2092",9163,"12-15 years",1,0,3.3375,1
"2093",9171,"< 12 years",0,0,2.171,1
"2094",9173,"< 12 years",0,0,56.668,0
"2095",9188,"< 12 years",0,0,49.511,0
"2096",9192,"12-15 years",0,0,15.17,0
"2097",9198,"< 12 years",0,0,25.018,0
"2098",9199,"< 12 years",0,0,6.897,0
"2099",9219,"12-15 years",0,1,18.374,0
"2100",9232,"12-15 years",1,1,3.666,1
"2101",9237,"< 12 years",0,0,46.22,0
"2102",9239,"< 12 years",0,0,30.081,0
"2103",9241,"12-15 years",0,0,14.22,0
"2104",9243,"< 12 years",1,1,17.952,1
"2105",9245,"< 12 years",1,0,37.539,0
"2106",9248,"< 12 years",0,1,48.252,0
"2107",9255,"12-15 years",1,0,15.622,1
"2108",9263,"12-15 years",0,0,7.5045,1
"2109",9266,"12-15 years",0,0,2.6615,1
"2110",9269,"< 12 years",0,1,26.8885,1
"2111",9271,"12-15 years",0,1,20.1285,1
"2112",9273,"< 12 years",0,0,20.942,0
"2113",9281,"12-15 years",0,0,5.588,1
"2114",9284,"16+ years",0,0,3.0855,1
"2115",9292,"< 12 years",0,1,11.904,0
"2116",9293,"12-15 years",1,1,11.904,0
"2117",9299,"12-15 years",0,1,5.383,0
"2118",9308,"< 12 years",0,0,1.084,1
"2119",9317,"< 12 years",0,0,12.2795,1
"2120",9325,"< 12 years",0,0,3.02,0
"2121",9328,"< 12 years",0,1,16,0
"2122",9331,"12-15 years",0,1,17.169,0
"2123",9336,"12-15 years",1,0,1.728,0
"2124",9339,"12-15 years",0,1,6.998,1
"2125",9341,"16+ years",1,1,13.875,0
"2126",9342,"12-15 years",0,1,18.71,0
"2127",9344,"< 12 years",1,0,34.001,0
"2128",9346,"< 12 years",0,0,6.502,1
"2129",9349,"12-15 years",0,0,6.0165,1
"2130",9353,"12-15 years",0,0,10.2505,1
"2131",9356,"12-15 years",0,1,22.749,0
"2132",9359,"12-15 years",1,0,24.999,0
"2133",9382,"< 12 years",1,0,12.219,1
"2134",9385,"12-15 years",1,0,17.363,0
"2135",9387,"< 12 years",1,1,29.999,0
"2136",9393,"12-15 years",0,0,24.044,0
"2137",9395,"16+ years",0,0,29.7275,1
"2138",9397,"< 12 years",0,1,33.96,0
"2139",9409,"12-15 years",1,0,15.589,0
"2140",9418,"12-15 years",1,0,8.225,0
"2141",9419,"12-15 years",0,1,15.918,1
"2142",9430,"< 12 years",1,1,21.774,1
"2143",9436,"12-15 years",0,0,11.748,0
"2144",9440,"16+ years",0,0,11.748,0
"2145",9449,"< 12 years",0,0,16.901,0
"2146",9458,"12-15 years",0,0,0.523,0
"2147",9464,"12-15 years",0,0,10.089,0
"2148",9466,"16+ years",0,0,19.6715,1
"2149",9472,"< 12 years",0,0,11.606,0
"2150",9483,"12-15 years",0,0,3.748,1
"2151",9490,"< 12 years",0,0,25.065,1
"2152",9493,"< 12 years",0,0,43.745,0
"2153",9496,"12-15 years",1,0,46.962,1
"2154",9498,"< 12 years",0,0,25.4125,1
"2155",9502,"16+ years",0,0,33.695,0
"2156",9505,"< 12 years",0,1,46.535,0
"2157",9512,"12-15 years",1,0,6.975,1
"2158",9518,"16+ years",1,0,3.833,1
"2159",9525,"12-15 years",0,1,14.283,1
"2160",9528,"12-15 years",0,1,19.896,0
"2161",9529,"16+ years",0,0,7.786,0
"2162",9534,"12-15 years",0,1,31.921,0
"2163",9536,"12-15 years",1,1,0.4985,1
"2164",9542,"< 12 years",0,1,2.0205,1
"2165",9544,"< 12 years",0,1,21.213,1
"2166",9547,"12-15 years",0,0,12,0
"2167",9550,"12-15 years",0,0,20.129,0
"2168",9552,"12-15 years",0,0,25.166,0
"2169",9554,"12-15 years",1,1,2.6285,1
"2170",9558,"16+ years",0,1,21.952,0
"2171",9561,"< 12 years",0,0,13.539,1
"2172",9563,"< 12 years",0,0,12.235,0
"2173",9565,"< 12 years",1,0,8.9555,1
"2174",9567,"< 12 years",0,1,60.249,0
"2175",9577,"12-15 years",1,0,7.351,0
"2176",9590,"12-15 years",0,1,2.1625,1
"2177",9601,"12-15 years",1,0,2.1625,1
"2178",9659,"< 12 years",0,1,19.7915,1
"2179",9663,"< 12 years",1,1,39.417,0
"2180",9666,"< 12 years",0,1,39.417,0
"2181",9667,"< 12 years",1,0,18.585,0
"2182",9669,"12-15 years",0,1,33.9955,1
"2183",9670,"12-15 years",0,1,3.756,1
"2184",9676,"12-15 years",0,1,8.2925,1
"2185",9683,"12-15 years",0,1,18.212,0
"2186",9686,"12-15 years",1,0,11.751,0
"2187",9690,"< 12 years",1,0,13.763,0
"2188",9692,"12-15 years",1,0,12.5515,1
"2189",9698,"< 12 years",0,1,14.319,0
"2190",9701,"< 12 years",0,1,12.747,0
"2191",9721,"< 12 years",1,1,12.931,0
"2192",9723,"< 12 years",1,0,22.0805,1
"2193",9725,"16+ years",0,0,34.084,0
"2194",9727,"< 12 years",0,0,11.296,1
"2195",9729,"< 12 years",1,1,14.905,0
"2196",9733,"12-15 years",1,1,3.261,0
"2197",9739,"< 12 years",0,1,11.102,0
"2198",9741,"< 12 years",1,1,35.756,0
"2199",9746,"< 12 years",0,1,19.332,0
"2200",9752,"< 12 years",1,0,3.808,0
"2201",9759,"< 12 years",1,0,5.509,0
"2202",9766,"12-15 years",0,0,13.418,1
"2203",9768,"12-15 years",0,1,16.834,0
"2204",9770,"< 12 years",1,0,12,0
"2205",9774,"< 12 years",0,0,11.303,1
"2206",9777,"12-15 years",0,0,6.297,0
"2207",9790,"12-15 years",1,0,2.286,0
"2208",9792,"16+ years",0,0,9.618,1
"2209",9801,"12-15 years",0,0,2.012,0
"2210",9814,"< 12 years",1,1,24.961,0
"2211",9824,"12-15 years",1,0,2.617,0
"2212",9826,"12-15 years",0,0,40.523,0
"2213",9828,"12-15 years",0,0,17.016,0
"2214",9830,"< 12 years",1,1,42.921,0
"2215",9833,"< 12 years",0,1,42.921,0
"2216",9842,"12-15 years",1,0,2.256,0
"2217",9849,"12-15 years",1,1,16.216,0
"2218",9857,"12-15 years",1,0,1.911,0
"2219",9859,"12-15 years",1,0,15.247,0
"2220",9868,"< 12 years",1,1,28,0
"2221",9874,"12-15 years",1,1,1.563,0
"2222",9876,"12-15 years",0,0,12.4845,1
"2223",9885,"12-15 years",0,0,2.576,0
"2224",9888,"12-15 years",0,1,15.603,0
"2225",9909,"12-15 years",1,0,6.527,0
"2226",9911,"12-15 years",0,0,47.25,0
"2227",9918,"12-15 years",0,0,11.751,0
"2228",9927,"12-15 years",0,0,16.339,0
"2229",9953,"12-15 years",0,0,21.999,0
"2230",9959,"12-15 years",1,1,4.7475,1
"2231",9965,"< 12 years",0,1,11.502,0
"2232",9966,"12-15 years",0,1,14.856,0
"2233",9974,"12-15 years",1,1,18.825,0
"2234",9997,"12-15 years",0,1,17.065,0
"2235",10001,"12-15 years",1,0,28.4985,1
"2236",10004,"12-15 years",0,1,28.501,0
"2237",10007,"12-15 years",0,1,36.041,0
"2238",10016,"12-15 years",1,1,0.539,0
"2239",10020,"< 12 years",0,1,11.841,0
"2240",10022,"< 12 years",0,1,32.164,0
"2241",10026,"12-15 years",1,1,5.372,0
"2242",10029,"12-15 years",0,0,15.025,0
"2243",10031,"12-15 years",0,0,8.512,0
"2244",10039,"< 12 years",0,1,18.998,0
"2245",10045,"< 12 years",0,1,4.4955,1
"2246",10050,"< 12 years",1,1,17.503,1
"2247",10054,"16+ years",0,1,4.72,0
"2248",10056,"< 12 years",0,1,24.9995,1
"2249",10059,"12-15 years",1,0,2.245,1
"2250",10063,"12-15 years",1,1,19.554,0
"2251",10067,"12-15 years",1,0,11.551,0
"2252",10080,"12-15 years",0,1,11.551,0
"2253",10082,"< 12 years",1,1,10.552,1
"2254",10089,"< 12 years",0,0,20,0
"2255",10092,"< 12 years",0,1,31.792,0
"2256",10094,"12-15 years",1,0,3.923,0
"2257",10105,"< 12 years",0,1,5.5,1
"2258",10109,"12-15 years",1,1,24.999,0
"2259",10113,"< 12 years",0,0,5.5605,1
"2260",10117,"< 12 years",0,0,4.337,1
"2261",10128,"< 12 years",1,0,0.621,0
"2262",10130,"< 12 years",1,0,20.137,0
"2263",10134,"< 12 years",1,1,3.855,0
"2264",10143,"< 12 years",1,1,18.4585,1
"2265",10160,"< 12 years",0,1,41.843,0
"2266",10166,"< 12 years",1,1,14.172,0
"2267",10168,"< 12 years",0,1,13.648,1
"2268",10170,"< 12 years",1,0,30.992,0
"2269",10182,"12-15 years",1,0,23.786,0
"2270",10196,"16+ years",0,0,7.168,1
"2271",10197,"< 12 years",0,0,1.498,0
"2272",10201,"12-15 years",0,0,22.7185,1
"2273",10206,"12-15 years",0,0,6.409,0
"2274",10216,"12-15 years",0,0,13.821,0
"2275",10217,"< 12 years",0,0,0.534,0
"2276",10222,"12-15 years",0,0,19.877,0
"2277",10230,"12-15 years",0,0,13.314,0
"2278",10239,"12-15 years",0,0,13.821,0
"2279",10242,"12-15 years",0,0,5.919,1
"2280",10245,"12-15 years",0,0,42.434,0
"2281",10253,"12-15 years",0,0,19.291,1
"2282",10256,"< 12 years",0,0,38.919,0
"2283",10258,"< 12 years",1,1,27.86,0
"2284",10261,"< 12 years",0,0,27.86,0
"2285",10265,"< 12 years",0,0,6.708,0
"2286",10267,"< 12 years",1,0,21.169,0
"2287",10270,"< 12 years",0,0,3.086,0
"2288",10271,"< 12 years",0,1,8.901,0
"2289",10272,"< 12 years",0,0,17.585,0
"2290",10274,"< 12 years",1,1,35.828,0
"2291",10282,"< 12 years",1,1,16.6055,1
"2292",10287,"< 12 years",1,1,22.867,0
"2293",10294,"< 12 years",0,1,14.582,0
"2294",10297,"< 12 years",0,1,30.861,0
"2295",10305,"12-15 years",1,1,11.759,0
"2296",10308,"12-15 years",0,1,4.534,0
"2297",10316,"12-15 years",1,1,21.7,0
"2298",10325,"12-15 years",1,0,0.381,0
"2299",10328,"12-15 years",1,0,8.435,0
"2300",10331,"< 12 years",0,1,47.852,0
"2301",10334,"12-15 years",1,0,2.305,0
"2302",10335,"< 12 years",1,0,26.111,0
"2303",10338,"< 12 years",1,1,13.629,0
"2304",10347,"12-15 years",0,0,5.96,0
"2305",10349,"12-15 years",0,0,1.5445,1
"2306",10357,"< 12 years",0,0,19.2525,1
"2307",10361,"< 12 years",0,0,4.999,1
"2308",10366,"12-15 years",0,0,4.843,0
"2309",10400,"12-15 years",0,0,4.843,0
"2310",10406,"< 12 years",0,0,19.064,0
"2311",10411,"12-15 years",0,0,6.7515,1
"2312",10432,"12-15 years",0,0,26.103,0
"2313",10442,"16+ years",1,0,4.307,0
"2314",10445,"12-15 years",1,0,17.577,1
"2315",10457,"< 12 years",1,1,21.227,0
"2316",10459,"< 12 years",0,1,19.54,1
"2317",10463,"12-15 years",1,1,4.6595,1
"2318",10468,"< 12 years",1,0,2.1435,1
"2319",10483,"< 12 years",1,0,7.751,0
"2320",10488,"12-15 years",1,0,5.604,0
"2321",10496,"16+ years",0,1,5.807,1
"2322",10499,"12-15 years",0,1,5.5085,1
"2323",10503,"< 12 years",1,1,6.021,0
"2324",10507,"< 12 years",0,1,23.001,1
"2325",10513,"12-15 years",1,1,16.668,1
"2326",10515,"12-15 years",0,0,16.668,1
"2327",10521,"16+ years",1,1,2.998,1
"2328",10528,"12-15 years",0,1,1.038,0
"2329",10536,"< 12 years",1,0,2.971,0
"2330",10543,"12-15 years",0,0,53.142,0
"2331",10546,"16+ years",0,0,11.792,0
"2332",10555,"< 12 years",0,0,0.923,0
"2333",10565,"< 12 years",1,1,2.938,0
"2334",10573,"< 12 years",0,1,9.8,0
"2335",10589,"12-15 years",0,0,4,1
"2336",10593,"12-15 years",0,0,18.127,0
"2337",10605,"12-15 years",0,1,20.991,0
"2338",10610,"12-15 years",0,0,38.428,0
"2339",10614,"12-15 years",0,0,15.871,0
"2340",10620,"< 12 years",0,1,2.168,1
"2341",10627,"12-15 years",1,0,21.593,0
"2342",10637,"12-15 years",1,0,21.095,0
"2343",10639,"< 12 years",1,1,11.028,1
"2344",10650,"12-15 years",0,0,1.448,0
"2345",10656,"12-15 years",0,0,10.168,1
"2346",10659,"16+ years",0,0,28.17,0
"2347",10662,"< 12 years",0,1,22.47,0
"2348",10680,"12-15 years",1,0,6.146,0
"2349",10687,"< 12 years",1,1,2.9155,1
"2350",10691,"< 12 years",0,1,2.9625,1
"2351",10699,"12-15 years",0,1,6.9185,1
"2352",10704,"12-15 years",1,1,15.195,0
"2353",10718,"12-15 years",0,0,0.427,1
"2354",10722,"12-15 years",0,0,13.051,0
"2355",10729,"12-15 years",0,0,14.472,0
"2356",10738,"12-15 years",0,0,17.117,0
"2357",10740,"< 12 years",1,1,39.803,0
"2358",10747,"< 12 years",0,1,25.166,0
"2359",10754,"12-15 years",0,1,9.5,1
"2360",10762,"12-15 years",1,1,5.339,1
"2361",10764,"12-15 years",0,0,13.254,1
"2362",10765,"< 12 years",1,1,11.748,0
"2363",10768,"12-15 years",0,0,5.588,1
"2364",10773,"12-15 years",0,0,0.5885,1
"2365",10786,"12-15 years",0,0,0.4985,1
"2366",10797,"12-15 years",1,1,22.973,0
"2367",10803,"12-15 years",0,1,1.763,0
"2368",10806,"12-15 years",0,1,43.097,0
"2369",10811,"12-15 years",1,0,10.858,0
"2370",10813,"< 12 years",1,1,2.9975,1
"2371",10816,"12-15 years",1,1,8.0025,1
"2372",10827,"12-15 years",1,1,22.502,0
"2373",10830,"< 12 years",0,1,57.415,0
"2374",10832,"12-15 years",1,1,18.9155,1
"2375",10838,"12-15 years",0,0,8.534,0
"2376",10839,"12-15 years",0,0,1.7275,1
"2377",10844,"< 12 years",0,1,21.722,0
"2378",10862,"< 12 years",1,0,4.92,0
"2379",10873,"< 12 years",0,0,52.14,0
"2380",10893,"12-15 years",1,0,15.217,0
"2381",10899,"12-15 years",0,1,8.983,1
"2382",10911,"12-15 years",1,0,8.608,0
"2383",10914,"12-15 years",1,0,1.098,0
"2384",10919,"< 12 years",0,0,14.067,0
