X,time,strike,married,children,position,satisfaction,wage
2536,37,0,0,1,0,25,430
2537,37,0,0,1,0,18,311
2538,37,0,0,1,0,22,385
2539,22,1,0,1,0,29,427
2540,37,0,0,1,0,1,384
2541,37,0,0,1,0,37,653
2542,37,0,0,1,0,27,619
2543,37,0,0,1,0,13,483
2544,37,0,0,1,0,27,390
2545,37,0,0,1,0,23,234
2546,31,1,0,1,0,34,598
2547,37,0,0,1,0,34,490
2548,37,0,0,1,0,24,360
2549,31,1,0,1,0,6,420
2550,37,0,0,1,1,7,191
2551,37,0,0,1,0,36,362
2552,37,0,0,1,0,31,83
2553,37,0,0,1,0,19,505
2554,37,0,0,1,0,22,258
2555,37,0,0,1,0,38,480
2556,37,0,0,1,0,19,241
2557,19,1,0,1,0,33,466
2558,18,1,0,1,0,26,305
2559,37,0,0,1,0,22,389
2560,37,0,0,1,0,36,345
2561,37,0,0,1,0,16,355
2562,37,0,0,1,0,34,442
2563,37,0,0,1,0,17,578
2564,36,1,0,1,0,27,506
2565,11,1,0,1,0,26,320
2566,37,0,0,1,1,22,396
2567,37,0,0,1,0,20,459
2568,37,0,0,1,0,39,693
2569,37,0,0,1,0,33,365
2570,37,0,0,1,0,16,281
2571,24,1,0,1,0,35,645
2572,37,0,0,1,1,29,450
2573,37,0,0,1,0,27,354
2574,37,0,0,1,0,20,377
2575,37,0,0,1,0,11,321
2576,37,0,0,1,0,34,622
2577,37,0,0,1,0,19,268
2578,10,1,0,1,1,28,502
2579,37,0,0,1,1,21,450
2580,30,1,0,1,0,17,505
2581,37,0,0,1,1,34,425
2582,31,1,0,1,0,28,368
2583,21,1,0,1,0,17,495
2584,37,0,0,1,1,6,375
2585,24,1,0,1,0,34,438
2586,24,1,0,1,1,25,497
2587,37,0,0,1,0,11,491
2588,37,0,0,1,1,34,469
2589,37,0,0,1,1,9,495
2590,37,0,0,1,0,40,436
2591,11,1,1,0,1,33,310
2592,37,0,1,0,0,33,515
2593,37,0,1,0,0,38,234
2594,37,0,1,0,0,27,425
2595,37,0,1,0,1,13,649
2596,37,0,1,0,0,4,510
2597,37,0,1,0,0,28,523
2598,18,1,1,0,0,35,459
2599,37,0,1,0,0,20,194
2600,37,0,1,0,1,36,442
2601,19,1,1,0,0,12,281
2602,37,0,1,0,0,15,363
2603,37,0,1,0,0,22,407
2604,13,1,1,0,1,8,466
2605,37,0,1,0,0,4,505
2606,37,0,1,0,0,35,200
2607,19,1,1,0,0,39,309
2608,8,1,1,0,0,20,404
2609,37,0,1,0,1,18,487
2610,37,0,1,0,1,17,247
2611,37,0,1,0,0,14,413
2612,37,0,1,0,0,7,583
2613,29,1,1,0,0,15,358
2614,37,0,1,0,0,23,431
2615,25,1,1,0,0,34,497
2616,37,0,1,0,0,16,233
2617,9,1,1,0,0,5,351
2618,18,1,1,0,0,27,485
2619,37,0,1,0,0,7,526
2620,37,0,1,0,0,29,280
2621,37,0,1,0,0,22,464
2622,14,1,1,0,0,23,503
2623,37,0,1,0,1,15,550
2624,37,0,1,0,0,5,630
2625,37,0,1,0,0,19,577
2626,37,0,1,0,0,29,458
2627,37,0,1,0,0,39,374
2628,37,0,1,0,0,7,457
2629,36,1,1,0,0,38,470
2630,37,0,1,0,1,19,350
2631,37,0,1,0,0,16,555
2632,37,0,1,0,0,15,373
2633,26,1,1,0,0,25,582
2634,15,1,1,0,1,7,623
2635,37,0,1,0,0,19,483
2636,37,0,1,0,0,15,322
2637,37,0,1,0,0,3,568
2638,37,0,1,0,0,39,529
2639,25,1,1,0,0,10,542
2640,37,0,1,0,0,24,391
2641,37,0,1,0,0,36,391
2642,37,0,1,0,0,3,468
2643,27,1,1,0,0,16,472
2644,25,1,1,0,0,30,376
2645,37,0,1,0,1,26,796
2646,21,1,1,0,0,20,634
2647,24,1,1,0,0,36,670
2648,37,0,1,0,0,34,605
2649,26,1,1,0,0,18,482
2650,37,0,1,0,0,15,393
2651,37,0,1,0,0,9,488
2652,37,0,1,0,1,35,520
2653,37,0,1,0,0,18,398
2654,37,0,1,0,1,30,506
2655,37,0,1,0,0,13,530
2656,3,1,1,0,0,37,234
2657,11,1,1,0,0,22,380
2658,15,1,1,0,0,20,575
2659,5,1,1,0,0,22,411
2660,25,1,1,0,0,37,349
2661,37,0,1,0,0,27,689
2662,12,1,1,0,0,15,447
2663,11,1,1,0,0,26,254
2664,20,1,1,0,1,5,437
2665,15,1,1,0,0,18,473
2666,37,0,1,0,0,23,521
2667,23,1,1,0,0,9,436
2668,37,0,1,0,0,9,316
2669,37,0,1,0,0,21,392
2670,33,1,1,0,0,36,514
2671,37,0,1,0,0,14,556
2672,37,0,1,0,0,4,422
2673,37,0,1,0,0,11,399
2674,37,0,1,0,0,7,554
2675,22,1,1,0,0,29,483
2676,18,1,1,0,0,13,591
2677,15,1,1,0,0,10,602
2678,37,0,1,0,1,18,431
2679,6,1,1,0,1,9,414
2680,32,1,1,0,0,15,370
2681,37,0,1,0,1,9,540
2682,37,0,1,0,0,30,486
2683,37,1,1,0,0,2,548
2684,34,1,1,0,0,17,400
2685,26,1,1,0,0,25,537
2686,14,1,1,0,0,25,342
2687,19,1,1,0,0,11,267
2688,17,1,1,0,0,3,137
2689,12,1,1,0,0,33,459
2690,37,0,1,0,0,12,206
2691,37,0,1,0,0,36,409
2692,37,0,1,0,0,31,388
2693,37,0,1,0,1,39,464
2694,37,0,1,0,0,16,414
2695,37,0,1,0,0,27,348
2696,37,0,1,0,0,32,217
2697,37,0,1,0,0,4,514
2698,37,0,1,0,0,30,499
2699,16,1,1,0,0,33,515
2700,37,0,1,0,0,33,580
2701,37,0,1,0,0,3,700
2702,16,1,1,0,0,18,426
2703,37,0,1,0,0,24,123
2704,37,0,1,0,0,21,423
2705,11,1,1,0,0,39,434
2706,31,1,1,0,0,13,540
2707,29,1,1,0,0,35,577
2708,37,0,1,0,0,33,344
2709,36,1,1,0,0,29,504
2710,14,1,1,0,1,28,659
2711,37,0,1,0,0,18,464
2712,14,1,1,0,0,35,356
2713,37,0,1,0,1,24,505
2714,31,1,1,0,0,7,459
2715,37,0,1,0,0,16,235
2716,37,0,1,0,0,26,527
2717,37,0,1,0,0,9,430
2718,37,0,1,0,0,27,418
2719,37,0,1,0,0,33,377
2720,37,0,1,0,1,24,542
2721,37,0,1,0,0,33,352
2722,37,0,1,0,0,17,495
2723,18,1,1,0,0,25,601
2724,24,1,1,0,0,26,578
2725,23,1,1,0,0,6,504
2726,37,0,1,0,0,36,319
2727,37,0,1,0,1,25,483
2728,37,0,1,0,1,35,398
2729,37,0,1,0,0,21,192
2730,18,1,1,0,0,30,501
2731,37,0,1,0,0,34,516
2732,37,0,1,0,1,17,659
2733,24,1,1,0,0,21,473
2734,37,0,1,0,0,5,465
2735,37,0,1,0,0,29,529
2736,37,0,1,0,0,26,380
2737,29,1,1,0,0,16,381
2738,37,0,1,0,0,1,387
2739,25,1,1,0,0,2,466
2740,32,1,1,0,0,21,584
2741,37,0,1,0,0,17,485
2742,37,0,1,0,0,21,355
2743,37,0,1,0,1,21,339
2744,37,0,1,0,0,33,387
2745,37,0,1,0,0,18,455
2746,37,0,1,0,0,30,424
2747,37,0,1,0,0,38,712
2748,30,1,1,0,0,29,485
2749,37,0,1,0,0,23,349
2750,37,0,1,0,0,26,294
2751,37,0,1,0,0,33,449
2752,21,1,1,0,1,40,459
2753,27,1,1,0,0,34,516
2754,37,0,1,0,0,2,525
2755,12,1,1,0,0,35,475
2756,37,0,1,0,0,30,298
2757,10,1,1,0,0,28,377
2758,10,1,1,0,0,13,565
2759,37,0,1,0,0,19,458
2760,37,0,1,0,0,35,352
2761,34,1,1,0,0,39,454
2762,37,0,1,0,0,22,227
2763,37,0,1,0,0,4,514
2764,31,1,1,0,1,25,637
2765,37,0,1,0,1,27,563
2766,10,1,1,0,0,32,508
2767,18,1,1,0,0,27,484
2768,21,1,1,0,0,40,438
2769,13,1,1,0,0,38,651
2770,20,1,1,0,1,28,304
2771,26,1,1,0,0,13,488
2772,18,1,1,0,0,9,618
2773,11,1,1,0,0,2,397
2774,36,1,1,0,0,32,548
2775,34,1,1,0,1,29,496
2776,23,1,1,0,1,7,540
2777,37,0,1,0,0,36,390
2778,37,0,1,0,1,24,428
2779,24,1,1,0,0,17,491
2780,23,1,1,0,1,25,602
2781,16,1,1,0,0,36,526
2782,37,0,1,0,1,32,631
2783,22,1,1,0,0,19,375
2784,37,0,1,0,1,38,688
2785,37,0,1,0,1,26,366
2786,37,0,1,0,1,18,602
2787,37,0,1,0,0,8,449
2788,18,1,1,0,1,34,452
2789,37,0,1,0,0,22,222
2790,37,0,1,0,1,22,695
2791,37,0,1,0,0,2,202
2792,10,1,1,0,0,27,545
2793,30,1,1,0,1,9,430
2794,29,1,1,0,1,24,569
2795,37,0,1,0,0,36,222
2796,27,1,1,0,0,33,487
2797,37,0,1,0,0,22,416
2798,37,0,1,0,0,33,553
2799,3,1,1,0,0,23,336
2800,24,1,1,0,1,36,581
2801,17,1,1,0,0,8,498
2802,37,0,1,0,0,40,339
2803,37,0,1,0,0,16,535
2804,37,0,1,0,1,16,441
2805,25,1,1,0,0,21,586
2806,27,1,1,0,0,17,392
2807,27,1,1,0,1,21,437
2808,37,0,1,0,0,11,631
2809,29,1,1,0,0,15,323
2810,37,0,1,0,0,25,674
2811,27,1,1,0,0,30,347
2812,36,1,1,0,0,23,335
2813,8,1,1,0,0,5,361
2814,23,1,1,0,0,19,239
2815,37,0,1,0,0,19,480
2816,37,0,1,0,0,15,362
2817,37,0,1,0,0,26,415
2818,37,0,1,0,0,18,594
2819,37,0,1,0,0,2,425
2820,2,1,1,0,0,28,395
2821,12,1,1,0,0,38,456
2822,37,0,1,0,0,24,445
2823,37,0,1,0,0,30,650
2824,21,1,1,0,0,19,504
2825,37,0,1,0,0,36,423
2826,25,1,1,0,1,21,553
2827,37,0,1,0,0,18,396
2828,37,0,1,0,0,6,593
2829,37,0,1,0,0,29,499
2830,13,1,1,0,0,20,374
2831,20,1,1,0,0,36,349
2832,37,0,1,0,0,24,556
2833,37,1,1,0,0,20,515
2834,27,1,1,0,0,18,418
2835,37,0,1,0,1,24,707
2836,37,0,1,0,0,15,540
2837,37,0,1,0,1,6,356
2838,14,1,1,0,1,34,809
2839,37,0,1,0,0,18,161
2840,29,1,1,0,0,35,361
2841,26,1,1,0,1,16,423
2842,37,0,1,0,0,37,449
2843,14,1,1,0,0,18,415
2844,37,0,1,0,0,29,361
2845,37,0,1,0,0,34,476
2846,35,1,1,0,0,9,412
2847,37,0,1,0,0,25,511
2848,34,1,1,0,0,28,296
2849,37,0,1,0,1,8,394
2850,37,0,1,0,0,13,578
2851,29,1,1,0,1,40,466
2852,11,1,1,0,0,1,476
2853,35,1,1,0,0,8,302
2854,37,0,1,0,1,11,536
2855,37,0,1,0,0,16,507
2856,31,1,1,0,0,18,602
2857,37,0,1,0,0,21,356
2858,37,0,1,0,0,33,298
2859,37,0,1,0,0,4,430
2860,24,1,1,0,0,38,573
2861,20,1,1,0,0,37,399
2862,37,0,1,0,1,23,714
2863,15,1,1,0,1,24,589
2864,31,1,1,0,1,24,460
2865,37,0,1,0,0,6,341
2866,19,1,1,0,1,8,290
2867,37,0,1,0,0,17,395
2868,16,1,1,0,0,38,427
2869,37,0,1,0,0,34,312
2870,37,0,1,0,0,21,524
2871,24,1,1,0,0,39,489
2872,31,1,1,0,0,28,610
2873,37,0,1,0,0,24,210
2874,15,1,1,0,0,35,454
2875,23,1,1,0,0,15,426
2876,34,1,1,0,0,7,438
2877,37,0,1,0,0,31,431
2878,37,0,1,0,1,15,664
2879,37,0,1,0,0,29,306
2880,37,0,1,0,0,20,345
2881,17,1,1,0,0,20,452
2882,37,0,1,0,0,23,442
2883,37,0,1,0,0,30,389
2884,13,1,1,0,0,37,501
2885,37,0,1,0,0,32,399
2886,33,1,1,0,1,4,579
2887,37,0,1,0,0,22,355
2888,37,0,1,0,0,23,478
2889,11,1,1,0,0,36,590
2890,37,0,1,0,0,5,526
2891,37,0,1,0,0,19,534
2892,37,0,1,0,0,12,477
2893,7,1,1,0,0,24,414
2894,29,1,1,0,0,23,450
2895,37,0,1,0,0,32,511
2896,18,1,1,0,0,10,580
2897,29,1,1,0,1,36,580
2898,27,1,1,0,0,30,446
2899,37,0,1,0,0,23,430
2900,37,0,1,0,0,22,528
2901,36,1,1,0,0,33,506
2902,18,1,1,0,0,9,370
2903,37,0,1,0,0,19,540
2904,12,1,1,0,0,9,489
2905,37,0,1,0,0,39,284
2906,37,0,1,0,1,40,272
2907,37,0,1,0,0,4,487
2908,37,0,1,0,0,37,317
2909,37,0,1,0,0,25,423
2910,15,1,1,0,0,27,302
2911,37,0,1,0,0,22,380
2912,26,1,1,0,0,1,313
2913,12,1,1,0,0,13,508
2914,37,0,1,0,1,22,574
2915,37,0,1,0,0,14,410
2916,20,1,1,0,0,39,514
2917,37,0,1,0,0,26,626
2918,2,1,1,0,0,22,312
2919,37,0,1,0,0,26,451
2920,19,1,1,0,0,28,727
2921,37,0,1,0,0,25,500
2922,13,1,1,0,0,19,671
2923,27,1,1,0,1,24,442
2924,26,1,1,0,1,22,719
2925,24,1,1,0,1,12,380
2926,11,1,1,0,0,10,346
2927,37,0,1,0,0,25,542
2928,37,0,1,0,1,24,627
2929,37,0,1,0,0,3,460
2930,9,1,1,0,1,16,418
2931,37,0,1,0,0,14,343
2932,31,1,1,0,0,24,667
2933,13,1,1,0,0,16,286
2934,18,1,1,0,0,2,515
2935,26,1,1,0,0,28,434
2936,37,1,1,0,0,36,576
2937,23,1,1,0,0,28,509
2938,37,0,1,0,1,28,364
2939,37,0,1,0,1,39,549
2940,6,1,1,0,0,22,381
2941,20,1,1,0,0,7,408
2942,37,0,1,0,0,30,636
2943,37,0,1,0,0,2,398
2944,37,0,1,0,1,17,491
2945,37,0,1,0,0,31,326
2946,37,0,1,0,0,16,520
2947,37,0,1,0,0,33,343
2948,18,1,1,0,1,22,535
2949,37,0,1,0,0,21,489
2950,19,1,1,0,0,9,684
2951,28,1,1,0,0,32,466
2952,37,0,1,0,0,31,522
2953,22,1,1,0,0,12,442
2954,37,0,1,0,0,9,381
2955,37,0,1,0,1,35,520
2956,37,0,1,0,1,17,485
2957,37,0,1,0,0,34,343
2958,14,1,1,0,1,20,566
2959,21,1,1,0,1,16,325
2960,37,0,1,0,0,9,377
2961,24,1,1,0,0,34,270
2962,32,1,1,0,0,25,407
2963,37,0,1,0,0,22,227
2964,34,1,1,0,1,9,489
2965,28,1,1,0,0,27,485
2966,37,0,1,0,0,7,683
2967,37,0,1,0,0,22,643
2968,6,1,1,0,0,3,396
2969,37,0,1,0,0,35,448
2970,37,0,1,0,1,39,357
2971,7,1,1,0,0,20,148
2972,15,1,1,0,0,17,630
2973,37,0,1,0,1,23,533
2974,37,0,1,0,1,23,439
2975,12,1,1,0,0,28,478
2976,16,1,1,0,0,11,478
2977,37,0,1,0,0,16,381
2978,23,1,1,0,0,29,616
2979,11,1,1,0,1,13,599
2980,16,1,1,0,0,8,391
2981,24,1,1,0,0,2,581
2982,7,1,1,0,0,26,401
2983,28,1,1,0,1,21,586
2984,20,1,1,0,0,34,517
2985,21,1,1,0,1,27,505
2986,11,1,1,0,1,19,443
2987,33,1,1,0,0,39,206
2988,35,1,1,0,0,28,569
2989,26,1,1,0,0,3,389
2990,37,0,1,0,1,10,560
2991,37,0,1,0,0,18,374
2992,35,1,1,0,0,32,537
2993,23,1,1,0,0,26,645
2994,37,0,1,0,1,39,364
2995,37,0,1,0,0,31,400
2996,37,0,1,0,1,16,497
2997,24,1,1,0,0,8,570
2998,37,0,1,0,0,15,447
2999,9,1,1,0,0,18,378
3000,37,0,1,0,0,16,563
3001,37,0,1,0,0,25,490
3002,17,1,1,0,0,33,414
3003,20,1,1,0,0,24,395
3004,37,0,1,0,1,27,565
3005,37,0,1,0,0,15,444
3006,22,1,1,0,0,10,499
3007,24,1,1,0,0,38,352
3008,37,0,1,0,0,36,541
3009,25,1,1,0,0,35,633
3010,37,0,1,0,0,36,475
3011,21,1,1,0,0,4,463
3012,19,1,1,0,0,17,396
3013,29,1,1,0,0,28,476
3014,37,0,1,0,1,24,427
3015,37,0,1,0,0,14,472
3016,20,1,1,0,0,21,504
3017,37,0,1,0,0,31,247
3018,37,0,1,0,0,7,341
3019,37,0,1,0,0,39,340
3020,37,0,1,0,1,25,566
3021,37,0,1,0,0,21,497
3022,30,1,1,0,0,14,434
3023,28,1,1,0,0,22,376
3024,37,0,1,0,0,2,294
3025,37,0,1,0,1,27,328
3026,37,0,1,0,0,3,517
3027,15,1,1,0,1,2,501
3028,16,1,1,0,0,19,467
3029,36,1,1,0,1,5,705
3030,37,0,1,0,0,21,352
3031,37,0,1,0,0,24,571
3032,37,0,1,0,0,4,576
3033,7,1,1,0,0,22,321
3034,37,0,1,0,1,4,464
3035,37,0,1,0,0,6,325
3036,37,0,1,0,0,35,717
3037,37,0,1,0,0,31,367
3038,37,0,1,0,0,12,323
3039,21,1,1,0,0,35,542
3040,35,1,1,0,0,17,439
3041,37,0,1,0,1,15,612
3042,37,0,1,0,0,24,351
3043,37,0,1,0,0,36,369
3044,12,1,1,0,0,28,450
3045,37,0,1,0,0,39,341
3046,31,1,1,0,1,16,484
3047,37,0,1,0,1,37,582
3048,37,0,1,0,0,20,588
3049,37,0,1,0,0,28,471
3050,12,1,1,0,0,40,441
3051,17,1,1,0,0,39,299
3052,37,0,1,0,1,2,577
3053,13,1,1,0,0,18,382
3054,37,0,1,0,0,24,616
3055,33,1,1,0,0,26,450
3056,16,1,1,0,0,22,398
3057,37,0,1,0,0,15,475
3058,36,1,1,0,0,6,317
3059,37,0,1,0,0,23,477
3060,37,0,1,0,0,21,125
3061,37,0,1,0,0,37,409
3062,37,0,1,0,0,40,346
3063,28,1,1,0,0,30,570
3064,14,1,1,0,0,18,729
3065,25,1,1,0,0,16,643
3066,19,1,1,0,0,27,311
3067,22,1,1,0,0,33,639
3068,37,0,1,0,0,16,469
3069,32,1,1,0,0,2,429
3070,37,0,1,0,0,19,139
3071,37,0,1,0,1,10,482
3072,37,0,1,0,1,33,403
3073,37,0,1,0,1,30,372
3074,19,1,1,0,0,4,448
3075,15,1,1,0,0,11,450
3076,13,1,1,0,0,28,559
3077,19,1,1,0,0,15,582
3078,37,0,1,0,0,30,450
3079,15,1,1,0,0,29,333
3080,36,1,1,0,0,29,341
3081,11,1,1,0,0,40,468
3082,29,1,1,0,1,4,443
3083,34,1,1,0,0,38,384
3084,37,0,1,0,0,27,586
3085,17,1,1,0,0,36,341
3086,37,0,1,0,0,9,330
3087,21,1,1,0,0,23,779
3088,37,0,1,0,0,9,420
3089,37,0,1,0,0,30,525
3090,20,1,1,0,0,19,465
3091,13,1,1,0,0,9,392
3092,22,1,1,0,0,6,468
3093,37,0,1,0,0,20,339
3094,37,0,1,0,1,38,530
3095,17,1,1,0,0,40,376
3096,26,1,1,0,0,23,449
3097,37,0,1,0,1,28,332
3098,20,1,1,0,0,22,689
3099,20,1,1,0,0,9,407
3100,35,1,1,0,0,22,387
3101,37,0,1,0,0,25,306
3102,11,1,1,0,0,3,613
3103,10,1,1,0,1,14,390
3104,21,1,1,0,0,16,558
3105,37,0,1,0,0,30,410
3106,35,1,1,0,1,29,502
3107,26,1,1,0,0,23,431
3108,37,0,1,0,0,25,404
3109,37,0,1,0,0,28,466
3110,37,0,1,0,0,24,388
3111,37,0,1,0,0,6,547
3112,37,0,1,0,0,16,489
3113,37,0,1,0,1,27,525
3114,17,1,1,0,0,28,286
3115,15,1,1,0,0,3,145
3116,18,1,1,0,0,13,288
3117,37,0,1,0,0,29,381
3118,37,0,1,0,0,37,719
3119,15,1,1,0,1,15,255
3120,30,1,1,0,0,18,759
3121,37,0,1,0,1,1,607
3122,34,1,1,0,0,37,622
3123,26,1,1,0,0,21,358
3124,37,0,1,0,0,39,299
3125,37,0,1,0,1,15,37
3126,27,1,1,0,0,33,448
3127,29,1,1,0,0,25,633
3128,37,0,1,0,0,17,512
3129,37,0,1,0,0,19,491
3130,37,0,1,0,0,25,469
3131,37,0,1,0,0,20,197
3132,37,0,1,0,0,9,453
3133,37,0,1,0,0,8,337
3134,27,1,1,0,0,21,434
3135,27,1,1,0,0,22,484
3136,37,0,1,0,0,12,511
3137,37,0,1,0,0,22,456
3138,33,1,1,0,0,30,432
3139,37,0,1,0,0,24,571
3140,30,1,1,0,0,24,621
3141,37,0,1,0,1,32,443
3142,11,1,1,0,0,8,468
3143,30,1,1,0,0,12,213
3144,37,0,1,0,1,12,407
3145,37,0,1,0,0,38,458
3146,37,0,1,0,0,30,616
3147,37,0,1,0,1,33,445
3148,24,1,1,0,0,22,604
3149,14,1,1,0,0,12,347
3150,27,1,1,0,0,30,500
3151,37,0,1,0,0,24,421
3152,17,1,1,0,1,11,395
3153,26,1,1,0,0,24,606
3154,37,0,1,0,1,18,518
3155,36,1,1,0,0,28,521
3156,37,0,1,0,0,18,575
3157,37,0,1,0,0,23,391
3158,36,1,1,0,0,21,481
3159,23,1,1,0,0,30,454
3160,12,1,1,0,0,30,418
3161,37,0,1,0,0,39,240
3162,13,1,1,0,0,16,414
3163,18,1,1,0,0,17,636
3164,24,1,1,0,0,36,410
3165,37,0,1,0,0,33,381
3166,30,1,1,0,1,17,520
3167,37,0,1,0,0,7,577
3168,10,1,1,0,0,35,430
3169,19,1,1,0,0,15,470
3170,12,1,1,0,0,21,445
3171,24,1,1,0,0,10,503
3172,9,1,1,0,0,22,406
3173,18,1,1,0,0,31,370
3174,37,0,1,0,1,38,471
3175,25,1,1,0,0,27,348
3176,37,0,1,0,1,17,489
3177,31,1,1,0,1,10,429
3178,17,1,1,0,0,20,317
3179,13,1,1,0,0,19,375
3180,14,1,1,0,0,27,474
3181,18,1,1,0,0,19,464
3182,37,0,1,0,0,25,697
3183,37,0,1,0,1,9,444
3184,18,1,1,0,1,7,596
3185,37,0,1,0,0,31,490
3186,37,0,1,0,0,24,716
3187,35,1,1,0,0,18,473
3188,37,0,1,0,0,23,510
3189,37,0,1,0,0,29,478
3190,37,0,1,0,0,35,398
3191,24,1,1,0,0,35,584
3192,37,0,1,0,0,30,449
3193,35,1,1,0,0,37,461
3194,29,1,1,0,0,19,369
3195,37,0,1,0,0,7,242
3196,12,1,1,0,0,18,562
3197,37,0,1,0,1,22,551
3198,24,1,1,0,0,19,396
3199,37,0,1,0,1,15,312
3200,27,1,1,0,0,9,381
3201,37,0,1,0,0,5,351
3202,37,0,1,0,0,34,166
3203,37,1,1,0,0,17,587
3204,37,0,1,0,1,40,512
3205,37,0,1,0,0,14,368
3206,13,1,1,0,0,33,520
3207,28,1,1,0,0,27,683
3208,37,0,1,0,0,28,321
3209,18,1,1,0,0,26,572
3210,26,1,1,0,1,36,478
3211,16,1,1,0,0,32,493
3212,37,0,1,0,0,28,333
3213,37,0,1,0,1,6,558
3214,37,0,1,0,1,28,555
3215,13,1,1,0,0,19,555
3216,37,0,1,0,1,17,468
3217,37,0,1,0,0,15,287
3218,6,1,1,0,0,27,417
3219,37,0,1,0,0,17,306
3220,37,0,1,0,0,25,501
3221,5,1,1,0,0,30,316
3222,37,0,1,0,0,30,452
3223,23,1,1,0,1,15,689
3224,11,1,1,0,0,6,426
3225,37,0,1,0,0,13,309
3226,37,0,1,0,0,9,366
3227,37,1,1,0,0,10,406
3228,13,1,1,0,1,13,448
3229,12,1,1,0,1,3,446
3230,33,1,1,0,0,34,629
3231,37,0,1,0,0,24,567
3232,14,1,1,0,0,29,370
3233,37,0,1,0,0,21,188
3234,17,1,1,0,1,7,636
3235,17,1,1,0,1,3,527
3236,37,0,1,0,0,27,271
3237,37,0,1,0,0,5,498
3238,37,0,1,0,0,25,562
3239,37,0,1,0,0,35,516
3240,11,1,1,0,0,34,536
3241,32,1,1,0,0,22,406
3242,37,0,1,0,0,35,347
3243,18,1,1,0,0,24,357
3244,37,0,1,0,0,23,325
3245,37,0,1,0,0,29,372
3246,18,1,1,0,0,26,459
3247,24,1,1,0,0,13,482
3248,25,1,1,0,1,21,482
3249,9,1,1,0,1,36,354
3250,37,0,1,0,0,22,282
3251,37,0,1,0,1,21,486
3252,37,1,1,0,0,11,375
3253,37,0,1,0,0,19,605
3254,37,0,1,0,1,39,346
3255,16,1,1,0,1,5,591
3256,37,0,1,0,1,26,574
3257,25,1,1,0,0,37,409
3258,15,1,1,0,0,38,398
3259,31,1,1,0,0,30,505
3260,37,0,1,0,0,26,560
3261,37,0,1,0,0,28,493
3262,37,0,1,0,0,3,428
3263,26,1,1,0,1,10,381
3264,12,1,1,0,1,11,587
3265,37,0,1,0,0,16,368
3266,37,0,1,0,0,23,402
3267,37,0,1,0,0,10,480
3268,37,0,1,0,0,19,492
3269,32,1,1,0,1,19,590
3270,37,0,1,0,0,3,447
3271,14,1,1,0,0,20,611
3272,27,1,1,0,1,26,504
3273,37,0,1,0,0,30,328
3274,11,1,1,0,0,24,588
3275,37,0,1,0,0,32,389
3276,3,1,1,0,0,31,246
3277,36,1,1,0,0,40,686
3278,22,1,1,0,0,26,317
3279,37,0,1,0,0,21,445
3280,20,1,1,0,0,35,445
3281,37,1,1,0,0,27,432
3282,37,0,1,0,0,9,442
3283,37,0,1,0,1,31,427
3284,17,1,1,0,0,15,458
3285,37,0,1,0,0,1,326
3286,25,1,1,0,1,25,589
3287,37,0,1,0,0,34,223
3288,21,1,1,0,0,26,517
3289,18,1,1,0,0,38,452
3290,37,0,1,0,0,26,184
3291,37,0,1,0,0,37,619
3292,21,1,1,0,0,32,526
3293,37,0,1,0,0,27,502
3294,16,1,1,0,1,20,528
3295,3,1,1,0,0,1,166
3296,37,0,1,0,1,7,170
3297,37,0,1,0,0,25,330
3298,35,1,1,0,0,33,368
3299,37,0,1,0,0,36,389
3300,37,0,1,0,0,35,314
3301,37,0,1,0,0,28,341
3302,35,1,1,0,0,22,338
3303,13,1,1,0,0,38,416
3304,37,0,1,0,1,29,330
3305,21,1,1,0,0,6,452
3306,4,1,1,0,0,35,410
3307,37,0,1,0,1,18,454
3308,37,0,1,0,0,14,475
3309,14,1,1,0,0,10,602
3310,37,0,1,0,0,33,312
3311,37,0,1,0,0,15,290
3312,37,0,1,0,0,18,586
3313,37,0,1,0,0,10,759
3314,30,1,1,0,0,30,578
3315,37,0,1,0,1,39,437
3316,20,1,1,0,1,17,523
3317,37,0,1,0,0,14,490
3318,5,1,1,0,0,23,348
3319,37,0,1,0,0,3,342
3320,37,0,1,0,0,19,425
3321,13,1,1,0,0,24,486
3322,11,1,1,0,0,23,464
3323,32,1,1,0,0,35,684
3324,37,0,1,0,1,35,506
3325,35,1,1,0,0,24,505
3326,32,1,1,0,0,33,581
3327,20,1,1,0,1,9,464
3328,33,1,1,0,0,20,123
3329,37,0,1,0,1,39,504
3330,37,0,1,0,1,37,296
3331,37,0,1,0,0,5,449
3332,37,0,1,0,1,5,268
3333,37,0,1,0,0,19,41
3334,37,0,1,0,0,39,551
3335,12,1,1,0,0,19,487
3336,37,0,1,0,0,32,529
3337,37,0,1,0,0,9,204
3338,37,0,1,0,0,16,311
3339,23,1,1,0,1,12,542
3340,37,0,1,0,0,24,552
3341,37,0,1,0,0,31,384
3342,12,1,1,0,0,13,603
3343,27,1,1,0,0,17,339
3344,21,1,1,0,1,2,366
3345,37,0,1,0,0,22,286
3346,37,0,1,0,0,39,468
3347,37,0,1,0,0,24,630
3348,37,0,1,0,0,21,453
3349,37,0,1,0,0,31,512
3350,19,1,1,0,0,26,460
3351,37,0,1,0,0,39,429
3352,37,0,1,0,0,36,402
3353,37,0,1,0,0,20,553
3354,37,0,1,0,0,24,221
3355,7,1,1,0,0,17,405
3356,13,1,1,0,1,15,646
3357,37,0,1,0,0,21,391
